soundname	value	cog	sd	skewness	kurtosis
udmurt_d6_sajkət	sajkət_1	3906.452228292149	3085.8520657631675	-0.2753830024493484	-1.7051757734749986
udmurt_d6_sajkət	sajkət _2	4187.236482887354	3154.336726410034	-0.3889018511734443	-1.676641641247431
udmurt_d6_sənašʼkənə	sənašʼkənə_1	3017.8870157384554	2157.5833490959635	-0.010896836856860322	-1.1072196046052913
udmurt_d6_sənašʼkənə	sənašʼkənə_2	3776.6000328164473	2901.5730980479543	-0.3222310305227961	-1.663841121999485
udmurt_d6_sənašʼkənə	sənašʼkənə_3	3248.5927655723726	3042.81228358062	0.0720364708999062	-1.8145391941585718
udmurt_d6_səsə-pu	səsə-pu_1	4813.773757493927	2772.10455183851	-0.6930830668054443	-0.8735079214046793
udmurt_d6_səsə-pu	səsə-pu2_1	1976.3679913397655	2725.3719707943824	1.2479954909714897	0.0594494379558812
udmurt_d6_səsə-pu	səsə-pu_2	4048.7237511929548	2441.006305149621	-0.622778883200438	-0.9635872922474196
udmurt_d6_səsə-pu	səsə-pu2_2	5397.525903112886	2307.309241293704	-1.2988029296309933	0.7268668433913494
udmurt_d6_səsə-pu	səsə-pu_3	4484.042124672436	2369.2079954873698	-0.9009661825185825	-0.4225179078638899
udmurt_d6_səsə-pu	səsə-pu2_3	5057.113888316191	2356.3504290416954	-1.2615797346864166	0.2643187832405056
udmurt_d7_sajkatənə	sajkatənə_1	6636.633027228932	1344.5318211480292	-0.33169659271483987	5.005863862874692
udmurt_d7_sajkatənə	sajkatənə_2	6380.79743339762	1867.4848060696463	-1.6683804027328057	4.698981672288624
udmurt_d7_sajkatənə	sajkatənə_3	7199.269100886244	1332.0724431039632	-0.0790102663203338	2.4975122173699713
udmurt_d7_sajkač_kənə	sajkač'kənə_1	2577.3243163557227	3203.4387057222907	0.7751481617504502	-1.1371103308326864
udmurt_d7_sajkač_kənə	sajkač'kənə_2	6818.648993208335	1548.0790524404197	-1.2037119234302132	6.211725893300235
udmurt_d7_sajkač_kənə	sajkač'kənə_3	7257.421323362666	1169.556022323486	0.1324894810070436	1.6261477281090677
udmurt_d7_sajkomənə	sajkomənə_1	6273.566534843485	1196.0687702626285	0.6442806290148074	2.5492363936811637
udmurt_d7_sajkomənə	sajkomənə_2	6350.249854320314	1342.0599651132343	-0.2519237867757818	4.344655874382508
udmurt_d7_sənanə	sənanə_1	1747.4361615218827	3227.616199602553	1.6362374775849138	1.3361958236164977
udmurt_d7_sənanə	sənanə_2	1098.599439544342	2441.8364044405757	2.398765858096623	4.723194312409171
udmurt_d7_sənanə	sənanə_3	5479.675784769603	3374.7936624431627	-0.268899817147782	-0.48193061200873366
udmurt_d7_sənašʼkənə	sənašʼkənə_1	6987.271054055471	1646.176160003863	-0.758298508592608	1.0920435180176469
udmurt_d7_sənašʼkənə	sənašʼkənə_2	6737.900936865844	1496.076720482148	0.05987450399932573	0.31942712303956666
udmurt_d7_sənašʼkənə	sənašʼkənə_3	6991.688062985633	1213.2815520170868	-0.6865334571436572	2.041846171765086
udmurt_d7_səsə-pu	səsə-pu_cf_1	6251.506948756132	2300.973447960496	-1.0216840334639066	2.0503789531007888
udmurt_d7_səsə-pu	səsə-pu2_cf_1	4693.245885143345	3728.9811684265	-0.2804320802733673	-1.6714861436405624
udmurt_d7_səsə-pu	səsə-pu_cf_2	5860.490010463426	2803.4615969042206	-0.9808680243218274	0.23706148641126212
udmurt_d7_səsə-pu	səsə-pu2_cf_2	5219.59253661205	3499.4685759324325	-0.6034244132171529	-1.3111728880553135
udmurt_d7_səsə-pu	səsə-pu_cf_3	7183.537370929199	1671.7596340351918	-0.746050779627113	3.747323726334674
udmurt_d7_səsə-pu	səsə-pu2_cf_3	5059.467196969638	3398.040117838156	-0.4887810091918821	-1.2534546635652903
udmurt_d8_sajkač_ke	sajkač'ke_1	7551.402387848725	1588.5080014599669	-1.4487114680251623	4.887672133763749
udmurt_d8_sajkač_ke	sajkač'ke_2	7967.430744474366	1332.2765645212032	-1.2746817042610235	4.620729968330081
udmurt_d8_sajkač_ke	sajkač'ke_3	7081.377084231351	1582.9410803143687	-1.393592455717884	4.376907713020122
udmurt_d8_sajkišʼkənə	sajkišʼkənə_1	6155.508329661795	3950.979649294946	-0.47543846628163655	-0.7360627182100448
udmurt_d8_sajkišʼkənə	sajkišʼkənə_2	7949.092026536854	3493.012111744754	-0.8231658771143778	0.6859600312238894
udmurt_d8_sajkišʼkənə	sajkišʼkənə_3	8209.270190455112	3524.2212487324787	-0.43760715216271795	0.9131239920563434
udmurt_d9_sajkanə	sajkanə_1	2980.786362062109	2923.049444155554	0.30881188935300297	-1.4830333302735088
udmurt_d9_sajkanə	sajkanə_2	2572.047783018351	3073.5092452264203	0.6462094989558301	-1.301917092249414
udmurt_d9_sajkanə	sajkanə_3	1732.3960670654817	2577.8562980558254	1.3628514697903624	0.41183641189254283
udmurt_d9_sajkanə	sajkanə_4	1515.9746925294519	2488.07463308652	1.5264699022951413	0.7501298538565617
udmurt_d9_sajkanə	sajkanə_5	3743.6504660412193	3038.219304297052	-0.13519754174083481	-1.6223421285712099
udmurt_d9_sajkaz	sajkaz_1	3187.026201121369	3031.9621558265203	0.20656355114793923	-1.5690455245902573
udmurt_d9_sajkaz	sajkaz_2	2780.4627852092503	3012.5398808753393	0.508195650939489	-1.3280895933471881
udmurt_d9_sajkət	sajkət_1	3805.8649786682577	2910.7813347494757	-0.21114285697286456	-1.4995204288134028
udmurt_d9_sajkət	sajkət_2	2309.3080707201484	2813.1150047859264	0.8116942900452335	-0.9769203533759074
udmurt_d9_sajkət	sajkət_3	3904.4180842096275	2878.5076267141694	-0.27976877201040595	-1.3629133414928791
udmurt_d9_sənašʼkiz	sənašʼkiz_1	2457.6642439835146	2805.7214180267038	0.5095662252307079	-1.4342982115371197
udmurt_d9_sənašʼkiz	sənašʼkiz_2	3475.611073214777	2978.5674969992506	-0.06753151648035852	-1.7032641319108903
udmurt_d9_sənašʼkənə	sənašʼkənə_1	3537.4737283872278	2760.3556776645123	-0.1677834325098259	-1.5108595318911895
udmurt_d9_sənašʼkənə	sənašʼkənə_cf_1	1957.1473182560956	2590.572733905973	0.9180282006691179	-0.861430686419876
udmurt_d9_sənašʼkənə	sənašʼkənə_cf_2	1297.3461838466246	2264.018151623417	1.655042230437649	1.1340218872435823
udmurt_d9_səsə-pu	səsə-pu_1	4405.446853619854	2536.8804042440443	-0.748427340590399	-0.7601011996370941
udmurt_d9_səsə-pu	səsə-pu2_1	2130.9262505137362	2605.1571247135525	0.7399597279359742	-1.2086222770471828
udmurt_d9_səsə-pu	səsə-pu_2	3846.4665838309415	2597.798083595416	-0.4474934399422535	-1.2991791571743614
udmurt_d9_səsə-pu	səsə-pu2_2	1970.0752054761401	2492.7920426290516	0.8561623465072048	-1.0342518024964324
udmurt_d9_səsə-pu	səsə-pu_3	4627.363106873138	1890.4520105262625	-1.4731018763692094	1.437976361778114
udmurt_d9_səsə-pu	səsə-pu_3	2812.5462387971083	2740.7946458767	0.16271152285481105	-1.712290473104474
